process_id,process_type,selling_wcard,selling_wcash,buyback,date,hour
17551,K.Kartlı Satış,32.99,blank,0.0,2016-06-24,19:16:22
17552,Nakit Satış,0.0,29.99,0.0,2016-06-24,19:17:55
17553,K.Kartlı Satış,29.99,blank,0.0,2016-06-24,19:30:38
17554,Nakit Satış,0.0,69.99,0.0,2016-06-24,19:48:34
17555,Nakit Satış,0.0,27.99,0.0,2016-06-24,20:01:21
17556,K.Kartlı Satış,19.99,blank,0.0,2016-06-24,20:19:37
17557,Nakit Satış,0.0,164.95,0.0,2016-06-24,20:26:29
17558,Nakit Satış,0.0,79.98,0.0,2016-06-25,10:34:55
17559,Nakit Satış,0.0,19.99,0.0,2016-06-25,10:49:12
17560,Nakit Satış,0.0,19.99,0.0,2016-06-25,10:50:02
17561,Nakit Satış,0.0,19.99,0.0,2016-06-25,11:43:51
17562,K.Kartlı Satış,29.99,blank,0.0,2016-06-25,12:14:46
17563,Nakit Satış,0.0,14.99,0.0,2016-06-25,12:41:36
17564,Nakit Satış,0.0,19.99,0.0,2016-06-25,13:01:46
17565,Nakit Satış,0.0,74.98,0.0,2016-06-25,13:15:27
17566,Nakit Satış,0.0,39.99,0.0,2016-06-25,13:16:21
17567,Nakit Satış,0.0,170.0,0.0,2016-06-25,13:22:25
17568,K.Kartlı Satış,120.0,blank,0.0,2016-06-25,13:23:31
17569,K.Kartlı Satış,34.99,blank,0.0,2016-06-25,13:24:23
17570,M.iade,0.0,0.0,32.99,2016-06-25,13:24:58
17571,Nakit Satış,0.0,33.0,0.0,2016-06-25,13:28:08
17572,K.Kartlı Satış,32.99,blank,0.0,2016-06-25,13:33:44
17573,K.Kartlı Satış,29.99,blank,0.0,2016-06-25,13:38:57
17574,K.Kartlı Satış,84.98,blank,0.0,2016-06-25,13:58:03
17575,K.Kartlı Satış,32.99,blank,0.0,2016-06-25,14:12:11
17576,Nakit Satış,0.0,29.99,0.0,2016-06-25,14:25:28
17577,K.Kartlı Satış,102.48,blank,0.0,2016-06-25,14:48:19
17578,Nakit Satış,0.0,34.99,0.0,2016-06-25,14:51:16
17579,Nakit Satış,0.0,29.99,0.0,2016-06-25,14:53:20
17580,K.Kartlı Satış,59.98,blank,0.0,2016-06-25,15:10:23
17581,K.Kartlı Satış,9.99,20.0,0.0,2016-06-25,15:14:33
17582,Nakit Satış,0.0,49.98,0.0,2016-06-25,15:15:23
17583,K.Kartlı Satış,74.97,blank,0.0,2016-06-25,15:17:35
17584,Nakit Satış,0.0,44.99,0.0,2016-06-25,15:18:32
17585,K.Kartlı Satış,39.98,blank,0.0,2016-06-25,15:20:01
17586,K.Kartlı Satış,34.99,blank,0.0,2016-06-25,15:20:19
17587,Nakit Satış,0.0,29.99,0.0,2016-06-25,15:21:23
17588,K.Kartlı Satış,64.99,blank,0.0,2016-06-25,15:34:38
17589,M.iade,0.0,0.0,74.99,2016-06-25,15:47:00
17590,Nakit Satış,0.0,125.0,0.0,2016-06-25,15:50:21
17591,Nakit Satış,0.0,150.0,0.0,2016-06-25,16:17:43
17592,Nakit Satış,0.0,20.0,0.0,2016-06-25,16:25:04
17593,Nakit Satış,0.0,24.99,0.0,2016-06-25,16:26:54
17594,Nakit Satış,0.0,24.99,0.0,2016-06-25,16:39:10
17595,Nakit Satış,0.0,44.98,0.0,2016-06-25,16:40:07
17596,K.Kartlı Satış,19.99,blank,0.0,2016-06-25,16:50:44
17597,Nakit Satış,0.0,19.99,0.0,2016-06-25,16:51:16
17598,K.Kartlı Satış,74.99,blank,0.0,2016-06-25,16:56:02
17599,Nakit Satış,0.0,64.98,0.0,2016-06-25,16:58:58
17600,Nakit Satış,0.0,44.98,0.0,2016-06-25,17:02:54
17601,K.Kartlı Satış,59.98,blank,0.0,2016-06-25,17:06:21
17602,Nakit Satış,0.0,34.98,0.0,2016-06-25,17:22:06
17603,Nakit Satış,0.0,29.99,0.0,2016-06-25,17:31:11
17604,K.Kartlı Satış,52.98,blank,0.0,2016-06-25,17:38:33
17605,K.Kartlı Satış,59.98,blank,0.0,2016-06-25,17:44:18
17606,Nakit Satış,0.0,59.99,0.0,2016-06-25,17:46:41
17607,K.Kartlı Satış,54.99,blank,0.0,2016-06-25,17:49:02
17608,Nakit Satış,0.0,10.0,0.0,2016-06-25,17:52:28
17609,Nakit Satış,0.0,24.99,0.0,2016-06-25,18:03:03
17610,K.Kartlı Satış,129.97,blank,0.0,2016-06-25,18:04:45
17611,K.Kartlı Satış,44.99,blank,0.0,2016-06-25,18:08:40
17612,K.Kartlı Satış,55.0,blank,0.0,2016-06-25,18:10:22
17613,K.Kartlı Satış,89.98,blank,0.0,2016-06-25,18:12:26
17614,K.Kartlı Satış,64.98,blank,0.0,2016-06-25,18:28:57
17615,K.Kartlı Satış,114.98,blank,0.0,2016-06-25,18:38:23
17616,K.Kartlı Satış,69.98,blank,0.0,2016-06-25,18:40:18
17617,Nakit Satış,0.0,29.99,0.0,2016-06-25,18:47:07
17618,K.Kartlı Satış,29.99,blank,0.0,2016-06-25,19:19:07
17619,K.Kartlı Satış,32.99,blank,0.0,2016-06-25,19:42:53
17620,Nakit Satış,0.0,100.0,0.0,2016-06-25,20:08:53
17621,K.Kartlı Satış,19.99,blank,0.0,2016-06-25,20:33:51
17622,Nakit Satış,0.0,29.99,0.0,2016-06-25,20:33:56
17623,K.Kartlı Satış,19.99,blank,0.0,2016-06-25,21:18:26
17624,Nakit Satış,0.0,19.99,0.0,2016-06-25,21:18:33
17625,K.Kartlı Satış,200.0,blank,0.0,2016-06-25,21:32:39
17626,Nakit Satış,0.0,70.0,0.0,2016-06-25,21:56:42
17627,Nakit Satış,0.0,24.99,0.0,2016-06-25,22:02:09
17628,Nakit Satış,0.0,45.0,0.0,2016-06-25,22:03:35
17629,Nakit Satış,0.0,89.97,0.0,2016-06-26,12:20:18
17630,Nakit Satış,0.0,54.99,0.0,2016-06-26,12:32:38
17631,K.Kartlı Satış,49.99,blank,0.0,2016-06-26,12:48:51
17632,Nakit Satış,0.0,27.99,0.0,2016-06-26,13:03:48
17633,K.Kartlı Satış,57.98,blank,0.0,2016-06-26,13:04:58
17634,M.iade,0.0,0.0,69.99,2016-06-26,13:10:03
17635,Nakit Satış,0.0,69.99,0.0,2016-06-26,13:10:41
17636,Nakit Satış,0.0,44.99,0.0,2016-06-26,13:11:25
17637,K.Kartlı Satış,29.98,blank,0.0,2016-06-26,13:14:17
17638,Nakit Satış,0.0,29.99,0.0,2016-06-26,13:24:53
17639,Nakit Satış,0.0,19.99,0.0,2016-06-26,13:28:10
17640,K.Kartlı Satış,39.99,blank,0.0,2016-06-26,13:38:40
17641,Nakit Satış,0.0,124.96,0.0,2016-06-26,13:57:15
17642,K.Kartlı Satış,27.99,blank,0.0,2016-06-26,13:59:06
17643,Nakit Satış,0.0,49.98,0.0,2016-06-26,14:21:43
17644,K.Kartlı Satış,220.0,blank,0.0,2016-06-26,14:53:24
17645,K.Kartlı Satış,75.0,blank,0.0,2016-06-26,14:53:39
17646,M.iade,0.0,0.0,29.99,2016-06-26,15:03:39
17647,Nakit Satış,0.0,29.99,0.0,2016-06-26,15:03:42
17648,Nakit Satış,0.0,24.99,0.0,2016-06-26,15:11:13
17649,K.Kartlı Satış,54.99,blank,0.0,2016-06-26,15:14:39
17650,Nakit Satış,0.0,44.99,0.0,2016-06-26,15:19:16
17651,K.Kartlı Satış,39.98,blank,0.0,2016-06-26,15:27:46
17652,Nakit Satış,0.0,44.99,0.0,2016-06-26,15:34:14
17653,Nakit Satış,0.0,30.0,0.0,2016-06-26,15:36:19
17654,K.Kartlı Satış,32.99,blank,0.0,2016-06-26,15:46:43
17655,K.Kartlı Satış,84.98,blank,0.0,2016-06-26,16:09:15
17656,Nakit Satış,0.0,24.99,0.0,2016-06-26,16:10:16
17657,K.Kartlı Satış,29.99,blank,0.0,2016-06-26,16:29:25
17658,Nakit Satış,0.0,69.98,0.0,2016-06-26,16:44:41
17659,M.iade,0.0,0.0,39.99,2016-06-26,16:49:10
17660,Nakit Satış,0.0,74.98,0.0,2016-06-26,16:49:21
17661,Nakit Satış,0.0,44.99,0.0,2016-06-26,16:53:03
17662,Nakit Satış,0.0,39.99,0.0,2016-06-26,16:57:23
17663,Nakit Satış,0.0,54.98,0.0,2016-06-26,16:58:54
17664,Nakit Satış,0.0,29.99,0.0,2016-06-26,17:04:21
17665,Nakit Satış,0.0,19.99,0.0,2016-06-26,17:26:37
17666,Nakit Satış,0.0,39.99,0.0,2016-06-26,17:30:52
17667,Nakit Satış,0.0,74.98,0.0,2016-06-26,17:43:21
17668,K.Kartlı Satış,24.99,blank,0.0,2016-06-26,17:48:55
17669,K.Kartlı Satış,82.97,blank,0.0,2016-06-26,17:53:46
17670,K.Kartlı Satış,89.97,blank,0.0,2016-06-26,18:16:20
17671,Nakit Satış,0.0,27.99,0.0,2016-06-26,18:17:24
17672,K.Kartlı Satış,94.95,100.0,0.0,2016-06-26,18:30:30
17673,Nakit Satış,0.0,29.99,0.0,2016-06-26,18:32:52
17674,K.Kartlı Satış,49.99,blank,0.0,2016-06-26,18:41:22
17675,K.Kartlı Satış,45.0,blank,0.0,2016-06-26,18:45:40
17676,Nakit Satış,0.0,54.99,0.0,2016-06-26,19:12:23
17677,Nakit Satış,0.0,119.98,0.0,2016-06-26,20:03:38
17678,Nakit Satış,0.0,90.0,0.0,2016-06-26,20:21:18
17679,Nakit Satış,0.0,19.99,0.0,2016-06-26,20:24:52
17680,Nakit Satış,0.0,19.99,0.0,2016-06-27,11:16:52
17681,K.Kartlı Satış,77.49,blank,0.0,2016-06-27,11:26:40
17682,Nakit Satış,0.0,44.99,0.0,2016-06-27,11:47:09
17683,Nakit Satış,0.0,34.9,0.0,2016-06-27,11:54:55
17684,K.Kartlı Satış,24.99,blank,0.0,2016-06-27,11:56:32
17685,Nakit Satış,0.0,29.99,0.0,2016-06-27,11:57:06
17686,K.Kartlı Satış,89.98,blank,0.0,2016-06-27,13:10:45
17687,Nakit Satış,0.0,44.99,0.0,2016-06-27,13:25:10
17688,Nakit Satış,0.0,34.99,0.0,2016-06-27,13:45:39
17689,K.Kartlı Satış,69.98,blank,0.0,2016-06-27,14:21:39
17690,Nakit Satış,0.0,79.98,0.0,2016-06-27,14:23:05
17691,Nakit Satış,0.0,24.99,0.0,2016-06-27,14:29:35
17692,Nakit Satış,0.0,14.99,0.0,2016-06-27,14:36:27
17693,Nakit Satış,0.0,44.99,0.0,2016-06-27,14:37:21
17694,Nakit Satış,0.0,44.99,0.0,2016-06-27,14:43:59
17695,Nakit Satış,0.0,84.98,0.0,2016-06-27,14:44:04
17696,Nakit Satış,0.0,44.99,0.0,2016-06-27,15:35:15
17697,Nakit Satış,0.0,44.99,0.0,2016-06-27,15:40:46
17698,K.Kartlı Satış,264.94,blank,0.0,2016-06-27,15:45:22
17699,Nakit Satış,0.0,20.0,0.0,2016-06-27,15:47:31
17700,Nakit Satış,0.0,39.99,0.0,2016-06-27,15:50:14
17701,K.Kartlı Satış,34.99,blank,0.0,2016-06-27,15:54:21
17702,M.iade,0.0,0.0,39.99,2016-06-27,16:34:32
17703,Nakit Satış,0.0,54.99,0.0,2016-06-27,16:35:04
17704,Nakit Satış,0.0,49.99,0.0,2016-06-27,16:38:22
17705,Nakit Satış,0.0,44.99,0.0,2016-06-27,16:45:18
17706,K.Kartlı Satış,29.99,blank,0.0,2016-06-27,16:53:23
17707,Nakit Satış,0.0,45.0,0.0,2016-06-27,16:54:12
17708,K.Kartlı Satış,29.99,blank,0.0,2016-06-27,17:01:10
17709,Nakit Satış,0.0,27.5,0.0,2016-06-27,17:22:48
17710,Nakit Satış,0.0,44.99,0.0,2016-06-27,17:33:48
17711,M.iade,0.0,0.0,45.0,2016-06-27,17:47:52
17712,Nakit Satış,0.0,44.98,0.0,2016-06-27,17:48:32
17713,K.Kartlı Satış,32.5,blank,0.0,2016-06-27,17:51:22
17714,K.Kartlı Satış,24.99,blank,0.0,2016-06-27,18:05:42
17715,K.Kartlı Satış,77.98,blank,0.0,2016-06-27,18:11:18
17716,K.Kartlı Satış,24.99,blank,0.0,2016-06-27,18:25:32
17717,Nakit Satış,0.0,32.99,0.0,2016-06-27,18:26:21
17718,Nakit Satış,0.0,44.99,0.0,2016-06-27,18:47:24
17719,Nakit Satış,0.0,39.99,0.0,2016-06-27,19:06:51
17720,Nakit Satış,0.0,44.99,0.0,2016-06-27,19:20:28
17721,K.Kartlı Satış,99.98,blank,0.0,2016-06-27,19:36:24
17722,K.Kartlı Satış,40.0,19.98,0.0,2016-06-27,20:11:01
17723,Nakit Satış,0.0,24.99,0.0,2016-06-28,10:01:50
17724,K.Kartlı Satış,39.99,blank,0.0,2016-06-28,10:25:10
17725,K.Kartlı Satış,44.98,blank,0.0,2016-06-28,11:11:27
17726,K.Kartlı Satış,39.99,blank,0.0,2016-06-28,11:35:28
17727,Nakit Satış,0.0,29.99,0.0,2016-06-28,11:51:39
17728,Nakit Satış,0.0,60.49,0.0,2016-06-28,12:41:48
17729,Nakit Satış,0.0,29.99,0.0,2016-06-28,13:07:52
17730,K.Kartlı Satış,14.99,blank,0.0,2016-06-28,13:11:11
17731,K.Kartlı Satış,19.99,blank,0.0,2016-06-28,13:16:30
17732,K.Kartlı Satış,95.0,blank,0.0,2016-06-28,13:19:00
17733,K.Kartlı Satış,34.99,blank,0.0,2016-06-28,13:22:46
17734,Nakit Satış,0.0,44.99,0.0,2016-06-28,13:24:46
17735,K.Kartlı Satış,34.99,blank,0.0,2016-06-28,13:43:16
17736,Nakit Satış,0.0,39.99,0.0,2016-06-28,13:53:26
17737,Nakit Satış,0.0,49.99,0.0,2016-06-28,13:54:25
17738,K.Kartlı Satış,154.96,blank,0.0,2016-06-28,14:19:23
17739,Nakit Satış,0.0,34.99,0.0,2016-06-28,14:25:47
17740,Nakit Satış,0.0,34.99,0.0,2016-06-28,14:36:53
17741,Nakit Satış,0.0,174.96,0.0,2016-06-28,14:39:06
17742,Nakit Satış,0.0,94.97,0.0,2016-06-28,14:45:01
17743,Nakit Satış,0.0,32.99,0.0,2016-06-28,14:47:13
17744,Nakit Satış,0.0,44.99,0.0,2016-06-28,15:10:33
17745,Nakit Satış,0.0,54.98,0.0,2016-06-28,15:14:59
17746,Nakit Satış,0.0,32.99,0.0,2016-06-28,15:25:11
17747,Nakit Satış,0.0,54.99,0.0,2016-06-28,15:35:36
17748,Nakit Satış,0.0,39.99,0.0,2016-06-28,15:35:42
17749,K.Kartlı Satış,74.99,blank,0.0,2016-06-28,15:39:40
17750,Nakit Satış,0.0,44.99,0.0,2016-06-28,15:49:14
17751,Nakit Satış,0.0,64.98,0.0,2016-06-28,16:13:14
17752,Nakit Satış,0.0,32.99,0.0,2016-06-28,16:15:11
17753,Nakit Satış,0.0,44.99,0.0,2016-06-28,16:22:56
17754,K.Kartlı Satış,32.99,blank,0.0,2016-06-28,16:25:30
17755,K.Kartlı Satış,14.99,blank,0.0,2016-06-28,16:31:27
17756,Nakit Satış,0.0,94.98,0.0,2016-06-28,17:10:32
17757,Nakit Satış,0.0,74.98,0.0,2016-06-28,17:13:48
17758,Nakit Satış,0.0,24.99,0.0,2016-06-28,17:17:14
17759,Nakit Satış,0.0,29.99,0.0,2016-06-28,17:18:14
17760,K.Kartlı Satış,29.99,blank,0.0,2016-06-28,17:20:40
17761,K.Kartlı Satış,24.99,blank,0.0,2016-06-28,17:26:29
17762,Nakit Satış,0.0,29.99,0.0,2016-06-28,17:30:18
17763,Nakit Satış,0.0,99.97,0.0,2016-06-28,17:31:50
17764,Nakit Satış,0.0,34.99,0.0,2016-06-28,17:32:39
17765,Nakit Satış,0.0,24.99,0.0,2016-06-28,17:32:59
17766,Nakit Satış,0.0,24.99,0.0,2016-06-28,17:33:26
17767,K.Kartlı Satış,82.98,blank,0.0,2016-06-28,17:47:19
17768,Nakit Satış,0.0,44.99,0.0,2016-06-28,17:56:55
17769,Nakit Satış,0.0,89.99,0.0,2016-06-28,17:59:16
17770,K.Kartlı Satış,34.99,blank,0.0,2016-06-28,18:00:59
17771,K.Kartlı Satış,19.99,blank,0.0,2016-06-28,18:08:03
17772,Nakit Satış,0.0,50.0,0.0,2016-06-28,18:09:30
17773,Nakit Satış,0.0,79.98,0.0,2016-06-28,18:13:54
17774,K.Kartlı Satış,24.99,blank,0.0,2016-06-28,18:17:35
17775,M.iade,0.0,0.0,24.99,2016-06-28,18:24:38
17776,Nakit Satış,0.0,24.99,0.0,2016-06-28,18:25:18
17777,Nakit Satış,0.0,97.97,0.0,2016-06-28,18:35:28
17778,Nakit Satış,0.0,44.99,0.0,2016-06-28,18:41:47
17779,Nakit Satış,0.0,44.99,0.0,2016-06-28,18:46:02
17780,Nakit Satış,0.0,32.99,0.0,2016-06-28,18:58:09
17781,Nakit Satış,0.0,44.99,0.0,2016-06-28,19:05:22
17782,Nakit Satış,0.0,34.99,0.0,2016-06-28,19:06:10
17783,Nakit Satış,0.0,29.99,0.0,2016-06-28,19:20:44
17784,Nakit Satış,0.0,64.98,0.0,2016-06-28,19:25:24
17785,K.Kartlı Satış,99.98,blank,0.0,2016-06-28,19:28:52
17786,Nakit Satış,0.0,54.98,0.0,2016-06-28,19:32:42
17787,K.Kartlı Satış,32.5,blank,0.0,2016-06-28,19:35:26
17788,Nakit Satış,0.0,64.98,0.0,2016-06-28,19:46:44
17789,K.Kartlı Satış,59.99,blank,0.0,2016-06-28,19:48:50
17790,Nakit Satış,0.0,34.99,0.0,2016-06-28,19:50:20
17791,Nakit Satış,0.0,32.99,0.0,2016-06-28,19:54:17
17792,Nakit Satış,0.0,32.99,0.0,2016-06-28,19:55:00
17793,K.Kartlı Satış,100.0,blank,0.0,2016-06-28,20:02:10
17794,Nakit Satış,0.0,14.99,0.0,2016-06-28,20:03:30
17795,Nakit Satış,0.0,44.99,0.0,2016-06-28,20:12:38
17796,K.Kartlı Satış,99.98,blank,0.0,2016-06-28,20:28:01
17797,Nakit Satış,0.0,14.99,0.0,2016-06-28,20:28:22
17798,Nakit Satış,0.0,39.99,0.0,2016-06-28,20:29:07
17799,Nakit Satış,0.0,74.98,0.0,2016-06-28,20:30:25
17800,K.Kartlı Satış,59.99,blank,0.0,2016-06-28,21:28:29
17801,Nakit Satış,0.0,99.99,0.0,2016-06-29,11:12:28
17802,K.Kartlı Satış,29.99,blank,0.0,2016-06-29,11:44:50
17803,Nakit Satış,0.0,50.98,0.0,2016-06-29,12:06:06
17804,Nakit Satış,0.0,69.99,0.0,2016-06-29,12:09:46
17805,Nakit Satış,0.0,50.98,0.0,2016-06-29,12:13:01
17806,K.Kartlı Satış,29.99,blank,0.0,2016-06-29,12:22:22
17807,K.Kartlı Satış,72.98,blank,0.0,2016-06-29,12:35:22
17808,Nakit Satış,0.0,174.97,0.0,2016-06-29,12:39:14
17809,Nakit Satış,0.0,24.99,0.0,2016-06-29,12:41:53
17810,K.Kartlı Satış,55.0,blank,0.0,2016-06-29,12:43:32
17811,Nakit Satış,0.0,39.99,0.0,2016-06-29,12:51:21
17812,Nakit Satış,0.0,59.99,0.0,2016-06-29,12:56:25
17813,Nakit Satış,0.0,140.0,0.0,2016-06-29,12:57:04
17814,Nakit Satış,0.0,34.99,0.0,2016-06-29,12:58:10
17815,Nakit Satış,0.0,49.98,0.0,2016-06-29,13:46:02
17816,K.Kartlı Satış,49.99,blank,0.0,2016-06-29,13:48:02
17817,Nakit Satış,0.0,32.99,0.0,2016-06-29,13:48:49
17818,K.Kartlı Satış,89.98,blank,0.0,2016-06-29,14:00:31
17819,Nakit Satış,0.0,55.0,0.0,2016-06-29,14:02:51
17820,Nakit Satış,0.0,89.99,0.0,2016-06-29,15:00:51
17821,K.Kartlı Satış,139.98,blank,0.0,2016-06-29,15:02:30
17822,Nakit Satış,0.0,19.99,0.0,2016-06-29,15:06:39
17823,Nakit Satış,0.0,37.99,0.0,2016-06-29,15:13:44
17824,Nakit Satış,0.0,24.99,0.0,2016-06-29,15:14:51
17825,Nakit Satış,0.0,29.99,0.0,2016-06-29,15:18:37
17826,Nakit Satış,0.0,32.99,0.0,2016-06-29,15:20:51
17827,M.iade,0.0,0.0,24.99,2016-06-29,15:27:08
17828,Nakit Satış,0.0,24.99,0.0,2016-06-29,15:27:13
17829,Nakit Satış,0.0,54.99,0.0,2016-06-29,15:31:29
17830,Nakit Satış,0.0,34.99,0.0,2016-06-29,15:35:18
17831,K.Kartlı Satış,57.98,blank,0.0,2016-06-29,15:47:01
17832,K.Kartlı Satış,109.98,blank,0.0,2016-06-29,15:52:47
17833,K.Kartlı Satış,114.96,blank,0.0,2016-06-29,16:00:26
17834,Nakit Satış,0.0,49.99,0.0,2016-06-29,16:04:29
17835,Nakit Satış,0.0,44.99,0.0,2016-06-29,16:05:44
17836,K.Kartlı Satış,29.99,blank,0.0,2016-06-29,16:08:02
17837,K.Kartlı Satış,22.98,40.0,0.0,2016-06-29,16:23:41
17838,K.Kartlı Satış,34.99,blank,0.0,2016-06-29,16:24:44
17839,K.Kartlı Satış,84.98,blank,0.0,2016-06-29,16:26:03
17840,K.Kartlı Satış,24.99,blank,0.0,2016-06-29,16:30:22
17841,K.Kartlı Satış,104.98,blank,0.0,2016-06-29,17:13:48
17842,K.Kartlı Satış,87.98,blank,0.0,2016-06-29,17:15:30
17843,Nakit Satış,0.0,84.97,0.0,2016-06-29,17:30:00
17844,Nakit Satış,0.0,59.99,0.0,2016-06-29,17:36:40
17845,Nakit Satış,0.0,29.99,0.0,2016-06-29,17:45:45
17846,K.Kartlı Satış,9.99,blank,0.0,2016-06-29,17:48:48
17847,Nakit Satış,0.0,24.99,0.0,2016-06-29,17:52:29
17848,Nakit Satış,0.0,59.99,0.0,2016-06-29,17:59:42
17849,K.Kartlı Satış,59.99,blank,0.0,2016-06-29,18:05:28
17850,Nakit Satış,0.0,59.99,0.0,2016-06-29,18:09:11
17851,K.Kartlı Satış,34.99,blank,0.0,2016-06-29,18:11:54
17852,K.Kartlı Satış,23.99,1.0,0.0,2016-06-29,18:13:41
17853,K.Kartlı Satış,74.98,blank,0.0,2016-06-29,18:23:51
17854,K.Kartlı Satış,45.0,blank,0.0,2016-06-29,18:27:29
17855,K.Kartlı Satış,32.99,blank,0.0,2016-06-29,18:31:19
17856,K.Kartlı Satış,74.98,blank,0.0,2016-06-29,18:31:26
17857,Nakit Satış,0.0,200.0,0.0,2016-06-29,18:35:54
17858,Nakit Satış,0.0,34.99,0.0,2016-06-29,18:47:42
17859,K.Kartlı Satış,84.99,blank,0.0,2016-06-29,18:47:49
17860,Nakit Satış,0.0,99.98,0.0,2016-06-29,19:06:07
17861,K.Kartlı Satış,109.97,blank,0.0,2016-06-29,19:10:28
17862,K.Kartlı Satış,59.98,blank,0.0,2016-06-29,19:28:14
17863,Nakit Satış,0.0,99.99,0.0,2016-06-29,19:31:49
17864,Nakit Satış,0.0,29.99,0.0,2016-06-29,19:32:29
17865,Nakit Satış,0.0,24.99,0.0,2016-06-29,19:32:46
17866,K.Kartlı Satış,120.0,blank,0.0,2016-06-29,19:33:04
17867,K.Kartlı Satış,62.98,blank,0.0,2016-06-29,19:35:11
17868,Nakit Satış,0.0,39.99,0.0,2016-06-29,19:36:31
17869,Nakit Satış,0.0,30.0,0.0,2016-06-29,19:43:57
17870,K.Kartlı Satış,59.99,blank,0.0,2016-06-29,19:46:46
17871,Nakit Satış,0.0,34.99,0.0,2016-06-29,19:57:13
17872,K.Kartlı Satış,24.99,blank,0.0,2016-06-29,20:07:38
17873,Nakit Satış,0.0,49.99,0.0,2016-06-29,20:47:47
17874,K.Kartlı Satış,34.99,blank,0.0,2016-06-29,21:17:36
17875,K.Kartlı Satış,54.98,blank,0.0,2016-06-29,21:17:45
17876,Nakit Satış,0.0,85.0,0.0,2016-06-29,21:23:56
17877,K.Kartlı Satış,9.98,50.0,0.0,2016-06-29,21:24:34
17878,Nakit Satış,0.0,45.98,0.0,2016-06-29,21:36:47
17879,K.Kartlı Satış,59.99,blank,0.0,2016-06-29,21:49:45
17880,Nakit Satış,0.0,22.99,0.0,2016-06-29,22:15:07
17881,Nakit Satış,0.0,79.98,0.0,2016-06-29,22:30:51
17882,K.Kartlı Satış,39.99,blank,0.0,2016-06-29,22:32:39
17883,Nakit Satış,0.0,44.99,0.0,2016-06-30,10:25:26
17884,Nakit Satış,0.0,49.99,0.0,2016-06-30,10:37:55
17885,Nakit Satış,0.0,44.99,0.0,2016-06-30,10:38:17
17886,Nakit Satış,0.0,44.99,0.0,2016-06-30,10:39:40
17887,K.Kartlı Satış,44.99,blank,0.0,2016-06-30,11:12:33
17888,Nakit Satış,0.0,44.99,0.0,2016-06-30,11:14:52
17889,Nakit Satış,0.0,39.99,0.0,2016-06-30,11:32:49
17890,M.iade,0.0,0.0,27.99,2016-06-30,11:39:42
17891,Nakit Satış,0.0,29.99,0.0,2016-06-30,11:41:37
17892,Nakit Satış,0.0,74.98,0.0,2016-06-30,11:49:19
17893,Nakit Satış,0.0,39.99,0.0,2016-06-30,11:58:28
17894,Nakit Satış,0.0,87.48,0.0,2016-06-30,12:21:51
17895,Nakit Satış,0.0,49.99,0.0,2016-06-30,12:29:13
17896,K.Kartlı Satış,32.99,blank,0.0,2016-06-30,12:31:48
17897,K.Kartlı Satış,82.98,blank,0.0,2016-06-30,12:38:21
17898,Nakit Satış,0.0,34.99,0.0,2016-06-30,12:48:55
17899,Nakit Satış,0.0,24.99,0.0,2016-06-30,12:54:44
17900,Nakit Satış,0.0,59.99,0.0,2016-06-30,12:56:20
17901,K.Kartlı Satış,132.96,blank,0.0,2016-06-30,13:06:59
17902,Nakit Satış,0.0,19.99,0.0,2016-06-30,13:09:11
17903,Nakit Satış,0.0,74.98,0.0,2016-06-30,13:15:30
17904,K.Kartlı Satış,44.99,blank,0.0,2016-06-30,13:15:38
17905,Nakit Satış,0.0,44.99,0.0,2016-06-30,13:16:57
17906,Nakit Satış,0.0,29.99,0.0,2016-06-30,13:17:44
17907,Nakit Satış,0.0,29.99,0.0,2016-06-30,13:27:24
17908,Nakit Satış,0.0,47.98,0.0,2016-06-30,13:30:49
17909,Nakit Satış,0.0,59.99,0.0,2016-06-30,13:31:11
17910,M.iade,0.0,0.0,19.99,2016-06-30,13:31:41
17911,M.iade,0.0,0.0,29.99,2016-06-30,13:31:44
17912,Nakit Satış,0.0,74.98,0.0,2016-06-30,13:32:40
17913,K.Kartlı Satış,17.98,50.0,0.0,2016-06-30,13:39:35
17914,Nakit Satış,0.0,34.99,0.0,2016-06-30,13:40:20
17915,Nakit Satış,0.0,39.99,0.0,2016-06-30,13:45:16
17916,Nakit Satış,0.0,44.99,0.0,2016-06-30,14:03:29
17917,Nakit Satış,0.0,24.99,0.0,2016-06-30,14:09:31
17918,Nakit Satış,0.0,44.99,0.0,2016-06-30,14:19:59
17919,K.Kartlı Satış,49.99,blank,0.0,2016-06-30,14:21:41
17920,K.Kartlı Satış,64.98,blank,0.0,2016-06-30,14:27:14
17921,M.iade,0.0,0.0,29.99,2016-06-30,14:41:42
17922,Nakit Satış,0.0,29.99,0.0,2016-06-30,14:42:16
17923,Nakit Satış,0.0,32.99,0.0,2016-06-30,14:49:02
17924,Nakit Satış,0.0,45.0,0.0,2016-06-30,14:53:23
17925,Nakit Satış,0.0,44.99,0.0,2016-06-30,15:09:53
17926,Nakit Satış,0.0,94.97,0.0,2016-06-30,15:14:20
17927,Nakit Satış,0.0,54.98,0.0,2016-06-30,15:16:06
17928,Nakit Satış,0.0,119.98,0.0,2016-06-30,15:25:54
17929,Nakit Satış,0.0,34.99,0.0,2016-06-30,15:29:40
17930,K.Kartlı Satış,69.98,blank,0.0,2016-06-30,15:32:47
17931,Nakit Satış,0.0,39.99,0.0,2016-06-30,15:33:44
