product_id,barcode,product_name,type,purchase_price,selling_price,price_without_taxes,selling_wcard,date,hour
4234,10004415,2330 Askılı Fırfırli Bluz,Bluz,10.0,22.99,10.0,27.99,2017-07-25,17:53:34
2861,10002961,Ceket ,Ceket,16.0,34.99,16.0,39.99,2016-08-23,19:12:39
2862,10002962,Yelek,Yelek,26.0,54.99,26.0,59.99,2016-08-23,19:15:26
5256,10005463,1912 Kol Ve Yaka Triko Tişört,TışÖRT,14.0,29.95,14.0,34.95,2018-04-10,16:24:09
2863,10002963,Bluz,Bluz,10.0,24.99,10.0,29.99,2016-08-23,19:22:49
2865,10002965,Siyah Fırfırlı Bluz,Bluz,13.0,29.99,13.0,34.99,2016-08-23,19:24:48
2866,10002966,Elbise,Elbise,10.0,34.99,10.0,39.99,2016-08-23,19:25:31
4206,10004384,Yan Serit Pantolon,Pantolon,25.0,49.95,25.0,54.95,2017-07-06,16:30:59
2867,10002967,Pantolon,Pantolon,18.0,37.99,18.0,39.99,2016-08-23,19:26:13
2868,10002968,Etek ,Etek,18.0,37.99,18.0,39.99,2016-08-23,19:27:05
2869,10002969,Madonna Yaka Bluz,Bluz,15.0,29.99,15.0,32.99,2016-08-23,19:27:48
2870,10002970,Çizgili V Yaka Bluz,Bluz,18.36,34.99,17.0,39.99,2016-08-23,19:30:14
2871,10002971,1130 Çizgili Siyah Yakalı Bluz,Bluz,25.92,44.99,24.0,49.99,2016-08-23,19:31:36
2872,10002972,1015  Yakası Güpürlü Bluz,Bluz,23.76,49.99,22.0,54.99,2016-08-23,19:32:39
2873,10002973,1135 Gipeli Yarasa Bluz,Bluz,24.84,49.99,23.0,54.99,2016-08-23,19:33:40
2874,10002975,Fırdırlı Bluz,Bluz,13.0,29.99,13.0,32.99,2016-08-23,19:36:57
2876,10002977,Büstiyer,Büstiyer,10.0,24.99,10.0,29.99,2016-08-23,19:38:12
2877,10002978,Madoonna Yaka Body,Body,12.0,29.99,12.0,32.99,2016-08-23,19:43:13
2878,10002979,Gömlek,Gömlek,17.0,37.99,17.0,39.99,2016-08-23,19:44:16
2879,10002980,Kısa Kimono,Ceket,17.0,34.99,17.0,39.99,2016-08-23,19:46:23
2880,10002981,Çizgili Cop ,Ceket,25.0,49.99,25.0,54.99,2016-08-23,19:47:11
2881,10002982,Çizgili Pantolon,Pantolon,15.0,34.99,15.0,37.99,2016-08-23,19:48:01
2882,10002983,2540 Düz Renk Gömlek,Gömlek,24.0,49.99,24.0,54.99,2016-08-23,19:52:14
2883,10002984,2539 Gömlek ,Gömlek,23.0,49.99,23.0,54.99,2016-08-23,19:53:02
2884,10002985,2538 Gömlek,Gömlek,23.0,49.99,23.0,54.99,2016-08-23,19:53:36
5168,10005371,18y83003 Etek,Etek,27.0,49.95,25.0,54.95,2018-03-20,18:14:36
2885,10002986,Yan Fermuarlı Bluz,Bluz,12.0,14.99,12.0,19.99,2016-08-23,19:54:55
2886,10002987, 166 Madonna Yaka Bluz,Bluz,16.0,34.99,16.0,39.99,2016-08-23,19:55:35
2887,10002988,Sıyah Bluz,Bluz,15.0,29.99,15.0,32.99,2016-08-23,19:56:14
2888,10002989,Düğmeli Bluz,Bluz,10.0,24.99,10.0,27.99,2016-08-23,19:57:27
4489,10004681,064 V Yaka Salaş,Kazak,18.0,34.95,18.0,39.95,2017-09-18,14:23:45
2889,10002990,Nakışlı Bluz,Bluz,18.0,37.99,18.0,39.99,2016-08-23,19:58:03
2902,10003006,184 ısp Kol Dnt Güp Bluz,,17.0,34.99,17.0,39.99,2016-09-05,19:53:55
2890,10002992,Sırtı Fermuarlı Bbüstiyer,Büstiyer,13.0,29.99,13.0,32.99,2016-08-23,19:59:19
2891,10002993,Yıkamalı Bluz New Sezon,Bluz,17.0,34.99,17.0,39.99,2016-08-23,20:00:01
2893,10002997,Havuç Pantolon,Pantolon,30.0,59.99,30.0,64.99,2016-08-23,20:13:18
2894,10002998,Bluz,Bluz,16.2,32.99,15.0,34.99,2016-08-23,20:16:34
2895,10002999,Büstiyer Kabartmalı Kumaş,Büstiyer,19.44,39.99,18.0,42.99,2016-08-23,20:18:08
2896,10003000,Dantelli Büstiyer,Büstiyer,16.2,32.99,15.0,34.99,2016-08-23,20:19:01
2897,10003001,Etek ,Etek,27.0,49.99,25.0,52.99,2016-08-23,20:20:02
2901,10003005,Tura Nakışlı Bluz,Bluz,20.0,39.99,20.0,44.99,2016-09-05,19:48:34
2903,10003007,Kot Bluz,Bluz,23.0,44.99,23.0,49.99,2016-09-05,19:55:04
2904,10003008,Siyah nakış Elbise,Elbise,20.0,44.99,20.0,49.99,2016-09-05,20:02:33
2905,10003010,Önü Taşlı Sweat,Sweat,16.0,34.99,16.0,39.99,2016-09-05,20:08:35
2906,10003011,Önü Güpür Bluz,Bluz,17.0,37.5,17.0,39.99,2016-09-05,20:10:05
2907,10003012,Bomber Ceket,Ceket,25.0,49.99,25.0,54.99,2016-09-05,20:10:56
2908,10003013,Altı Gömlek Bluz,Bluz,12.0,29.99,12.0,34.99,2016-09-05,20:12:08
2909,10003014,Etnik Bluz,Bluz,16.0,34.99,16.0,39.99,2016-09-05,20:13:26
2910,10003015,Etek Uzun,Etek,15.0,29.99,15.0,34.99,2016-09-05,20:20:45
2911,10003016,Lastik Bluz Çizgili,Bluz,13.0,29.99,13.0,34.99,2016-09-05,20:21:27
2912,10003017,175..,Bluz,15.0,29.99,15.0,34.99,2016-09-05,20:27:10
2913,10003018,Tavuz Kuşlu Gömlek,Gömlek,22.5,44.99,22.5,49.99,2016-09-05,20:31:03
2914,10003019,Kolyeli Gömlek,Gömlek,18.5,39.99,18.5,44.99,2016-09-05,20:31:53
2915,10003020,Puantiyeli Gömlek,Gömlek,17.5,39.99,17.5,44.99,2016-09-05,20:37:34
2916,10003021,Yıldız Nakışlı Gömlek,Gömlek,22.5,44.99,22.5,49.99,2016-09-05,20:38:36
2917,10003022,şerit Nakışlı,Gömlek,18.5,39.99,18.5,44.99,2016-09-05,20:42:32
2918,10003023,Pullu Nakışlı Gömlek,Gömlek,22.5,44.99,22.5,49.99,2016-09-05,20:43:17
2919,10003024,Varaklı Etek,Etek,15.0,34.99,15.0,39.99,2016-09-05,20:56:38
2920,10003025,1502 Bol Pantalon,Pantolon,19.0,39.99,19.0,44.99,2016-09-05,21:00:26
2945,10003053,Fosfor Çanta,Canta,15.0,29.99,15.0,34.99,2016-09-10,15:18:26
3593,10003738,032 Nakıslı Bluz,Bluz,20.0,39.99,20.0,44.99,2017-03-18,10:53:14
2925,10003031,Tasrım Triko,Kazak,25.0,49.99,25.0,54.99,2016-09-05,21:12:47
2926,10003032,1770 Ceket ,Ceket,22.0,45.0,22.0,49.99,2016-09-05,21:37:58
2927,10003033,1844 Bomber Ceket,Ceket,16.0,29.99,16.0,34.99,2016-09-05,21:41:28
2928,10003036,Ceket Bel Bağlama,Ceket,17.5,34.99,17.5,39.99,2016-09-05,21:42:42
2929,10003037,Fırfırlı Bluz,Bluz,13.0,27.5,13.0,29.99,2016-09-05,21:44:16
2930,10003038,226 Atlet ,Atlet,14.0,27.5,14.0,29.99,2016-09-05,21:46:50
2931,10003039,005 Ceket gumuş,Ceket,15.0,34.99,15.0,39.99,2016-09-05,21:48:50
2932,10003040,006 Ceket Krem,Ceket,20.0,44.99,20.0,49.99,2016-09-05,21:49:46
2933,10003041,051 Thşırt,TışÖRT,14.0,27.5,14.0,29.99,2016-09-05,21:50:44
2934,10003042,065 Thşirt,TışÖRT,12.0,24.99,12.0,27.5,2016-09-05,21:52:31
2935,10003043,083-t.Shırt Mavi,TışÖRT,14.0,27.5,14.0,29.99,2016-09-05,21:53:25
2961,10003069,208 Kayıkyaka Dugmeli Bluz,Bluz,18.0,39.99,18.0,44.99,2016-09-21,11:49:36
2936,10003044,Tasarım Dantelli Gömlek ,Gömlek,23.0,49.99,23.0,54.99,2016-09-05,21:56:14
2937,10003045,Yüksek Bel Pantolon,Kot Pantolon,22.0,44.99,22.0,49.99,2016-09-05,22:02:21
2939,10003047,3857 Cız Bblkrp.Yakasız Cepli,Gömlek,23.0,44.99,23.0,49.99,2016-09-05,22:19:43
2940,10003048,5164-emp.Brb.Hkm.Yk.U Kol Gmlk,Gömlek,23.0,44.99,23.0,49.99,2016-09-05,22:21:38
2942,10003050,099 Zara Model Tunık,Bluz,15.0,34.99,15.0,39.99,2016-09-09,11:15:27
2943,10003051,176 Onu Nakıslı Bluz,Bluz,16.0,34.99,16.0,39.99,2016-09-09,11:16:36
3006,10003116,215 Altı Dantel Bluz,Bluz,17.0,34.99,17.0,39.99,2016-10-13,11:25:49
2944,10003052,141 Su Taslı Bluz,Bluz,14.0,34.99,14.0,39.99,2016-09-09,11:17:14
2947,10003055,1835 Tunik Baglamalı,Bluz,16.0,34.99,16.0,39.99,2016-09-11,10:09:13
2948,10003056,Füme Yuksek Bel Kot,Kot Pantolon,23.0,44.99,23.0,49.99,2016-09-11,10:15:05
2949,10003057,Nakışlı Gömlek,Gömlek,22.5,44.99,22.5,49.99,2016-09-11,10:16:00
2950,10003058,ıncili Gömlek,Gömlek,20.0,39.99,20.0,44.99,2016-09-11,10:17:17
2951,10003059,Kot Gömlek,Gömlek,25.0,49.99,25.0,54.99,2016-09-11,10:17:54
2952,10003060,113 KRUVAZE BLUZ,Bluz,15.0,29.99,15.0,34.99,2016-09-11,10:28:42
2953,10003061,171 KREM GÜPÜRLÜ,Bluz,19.0,39.99,19.0,44.99,2016-09-11,10:34:38
2954,10003062,179 MAVı NAKIşLI BLUZ,Bluz,15.0,29.99,15.0,34.99,2016-09-11,10:35:32
2955,10003063,ıSPANYOL KOL TRIKO,Kazak,16.0,24.99,16.0,29.99,2016-09-11,10:36:28
2956,10003064,167 Önu Gullu Bluz,Bluz,16.0,34.99,16.0,39.99,2016-09-11,10:38:08
2957,10003065,078 Mavi Yakalı Bluz,Bluz,17.0,34.99,17.0,39.99,2016-09-11,10:39:15
2958,10003066,Dantelli Bluz,Bluz,16.0,34.99,16.0,39.99,2016-09-11,12:51:58
2962,10003070,202 Cızgılı Fırfırlı Bluz,Bluz,16.0,34.99,16.0,39.99,2016-09-21,11:50:19
3152,10003277,5738 Fıyonk Nakışlı Balıkcı,Kazak,16.0,34.99,16.0,39.99,2016-12-03,10:58:53
3357,10003490,Çizgili Sweat,Sweat,13.0,24.99,13.0,27.5,2017-01-25,17:33:40
2964,10003072,Czb V Yaka Kazak,Kazak,13.0,24.99,13.0,29.99,2016-09-23,14:07:09
2969,10003077,Tayt,Tayt,22.0,39.99,22.0,44.99,2016-09-28,17:21:07
2970,10003078,Tunik Kazak,Kazak,20.0,39.99,20.0,44.99,2016-09-28,17:23:59
2971,10003079,Simli Bluz,Bluz,15.0,32.99,15.0,34.99,2016-09-28,17:25:08
3000,10003110,Czb 5178 Cizgili Gömlek,Gömlek,23.0,44.99,23.0,49.99,2016-10-07,14:02:55
2972,10003080,V Yaka Bluz,Bluz,12.0,27.99,12.0,29.99,2016-09-28,17:25:57
2973,10003081,V Yaka Çizgili Bluz,Bluz,13.0,27.99,13.0,29.99,2016-09-28,17:26:53
2974,10003082,Bibi Yelek,Yelek,15.0,34.99,15.0,39.99,2016-09-28,17:28:26
2975,10003083,Sweat ,Sweat,10.0,24.99,10.0,29.99,2016-09-28,17:29:51
2976,10003084,Çizgili Yelek ,Yelek,15.0,24.99,15.0,27.99,2016-09-28,17:30:42
2978,10003086,138 -bluz,Bluz,16.0,34.99,16.0,37.99,2016-09-28,17:35:43
2979,10003087,Haki Mont,Mont,35.0,69.99,35.0,74.99,2016-09-28,17:36:53
2980,10003088,832- Güllü Sweat,Sweat,13.0,27.99,13.0,29.99,2016-09-28,17:37:48
2981,10003090,806-triko ,Kazak,17.0,34.99,17.0,39.99,2016-09-28,17:39:41
2982,10003091,Omuz Açık Triko,Kazak,18.0,37.99,18.0,39.99,2016-09-28,17:40:26
2983,10003093,Sıfır Kol Triko,Kazak,16.0,34.99,16.0,37.99,2016-09-28,17:42:20
2984,10003094,Çelik Tayt,Tayt,12.5,24.99,12.5,29.99,2016-09-28,17:48:36
2986,10003096,Czb 0233  Panco hırka,Hırka,23.0,49.99,23.0,54.99,2016-09-28,19:01:16
2987,10003097,Czb 0236 Kalın Baskılı Hırka,Hırka,23.0,49.99,23.0,0.0,2016-09-28,19:04:08
2988,10003098,Czb 7061 V Yaka Kazak,Kazak,22.0,44.99,22.0,49.99,2016-09-28,19:04:50
3150,10003275,Tasarım Trıko,Kazak,16.0,39.99,16.0,44.99,2016-11-22,14:28:47
2989,10003099,Czb 7063 Fermuarlı Kazak,Kazak,18.0,34.99,18.0,39.99,2016-09-28,19:05:35
3120,10003242,Tarzz Gömlek,Gömlek,20.0,39.99,20.0,44.99,2016-11-21,15:36:23
2990,10003100,Czb 7030 CIFT RENKL HIRKA,Hırka,28.0,54.99,28.0,59.99,2016-09-28,19:06:43
2991,10003101,0325 V YAKA SALAş,Kazak,17.0,34.99,17.0,39.99,2016-09-28,19:07:40
2992,10003102,215 GRı SWEATH,Sweat,17.0,34.99,17.0,39.99,2016-09-28,19:50:48
2993,10003103,Cepli Salaş ,Kazak,12.0,24.99,12.0,27.5,2016-09-28,20:00:53
2994,10003104,V Yaka Salaş ,Kazak,8.0,24.99,8.0,27.5,2016-09-28,20:01:41
2996,10003106,Hırka,Hırka,15.0,34.99,15.0,39.99,2016-09-28,20:03:16
2997,10003107,4 Cep Gömlek-ceket,Gömlek,25.0,49.99,25.0,54.99,2016-09-28,20:21:40
2998,10003108,203 Cizgili Baglamalı Bluz,Bluz,16.0,34.99,16.0,39.99,2016-09-29,11:59:20
3001,10003111,Czb 0277 Ponponlu Kazak,Kazak,25.0,49.99,25.0,54.99,2016-10-07,14:03:59
3002,10003112,Czb 9874 Bomber Ceket,Ceket,22.0,44.99,22.0,49.99,2016-10-07,14:05:35
3003,10003113,Czb 0280 Degraje Kazak,Kazak,20.0,39.99,20.0,44.99,2016-10-07,14:06:52
3004,10003114,Czb 0281 Ceplı Trıko,Kazak,20.0,39.99,20.0,44.99,2016-10-07,14:08:19
3007,10003117,236 Etnik Bluz,Bluz,17.0,34.99,17.0,39.99,2016-10-13,11:26:19
3008,10003118,221 Payetli Sweat,Sweat,20.0,39.99,20.0,44.99,2016-10-13,11:26:52
3009,10003119,232 Cızgılı Bluz,Bluz,14.0,34.99,14.0,39.99,2016-10-13,11:28:16
3010,10003120,Bomber Ceket,Ceket,27.0,54.99,27.0,59.99,2016-10-13,11:29:22
3011,10003121,Zımbalı Ceket,Ceket,20.0,39.99,20.0,44.99,2016-10-13,11:31:05
3012,10003122,225 Nakıslı Gömlek,Gömlek,22.0,44.99,22.0,49.99,2016-10-13,11:32:25
3013,10003123,Nakıslı Bluz 196,Bluz,20.0,39.99,20.0,44.99,2016-10-13,11:33:14
3015,10003125,Hırka,Hırka,14.0,29.99,14.0,34.99,2016-10-17,18:16:10
3016,10003126,2441 Uzun Ceket-mont,Ceket,27.0,59.99,27.0,64.99,2016-10-17,18:49:03
3017,10003127,2143 Gömlek Bluz,Bluz,15.0,29.99,15.0,34.99,2016-10-17,18:50:05
3018,10003128,Yelek,Yelek,15.0,34.99,15.0,39.99,2016-10-17,18:50:55
3019,10003130,4747 Nakışlı Buz,Bluz,17.0,34.99,17.0,39.99,2016-10-17,18:53:53
3020,10003131,1042 Simli V Yaka,Kazak,17.0,34.99,17.0,39.99,2016-10-17,18:55:35
3021,10003132,4737 Sweat,Sweat,17.0,34.99,17.0,39.99,2016-10-17,18:56:24
3023,10003134,5682 Newyork Tunik Kapşonlu,Sweat,14.0,29.99,14.0,34.99,2016-10-17,19:00:53
3024,10003135,5688 Feel So Good Kısa Kapşonlu,Sweat,11.0,24.99,11.0,27.5,2016-10-17,19:02:37
5169,10005372,şeritli Pantolon,Pantolon,28.0,54.95,28.0,59.95,2018-03-20,18:18:34
3026,10003137,5717 Önü ıpli Kaşkorse Elbise,Elbise,14.0,29.99,14.0,34.99,2016-10-17,19:04:27
3027,10003138,30082 Deri Etek,Etek,25.0,49.99,25.0,54.99,2016-10-17,19:11:10
3028,10003139,30062 Kalem Etek,Etek,22.0,44.99,22.0,49.99,2016-10-17,19:12:41
3326,10003456,8729 Sweat,Sweat,16.0,29.95,16.0,33.45,2017-01-16,18:09:27
3029,10003140,10140 Kısa Sweat Body,Body,15.0,29.99,15.0,34.99,2016-10-17,19:14:22
3030,10003141,10004 Bluz,Bluz,19.0,39.99,19.0,44.99,2016-10-17,19:15:33
3031,10003142,10135 Deri Büstiyer,Büstiyer,20.0,39.99,20.0,44.99,2016-10-17,19:16:33
3032,10003143,Leopar Bomber Ceket,Ceket,17.0,54.99,17.0,59.99,2016-10-17,19:29:56
3033,10003144,nakışlı gömlek,Gömlek,20.0,49.99,20.0,54.99,2016-10-17,19:31:59
3034,10003145,Gömlek ,Gömlek,15.0,34.99,15.0,39.99,2016-10-17,19:32:44
3037,10003149,1050 Yanı Bağcık Sweat,Sweat,13.0,24.99,13.0,27.5,2016-10-17,19:51:05
3035,10003146,Ekose Sweath,Sweat,13.0,29.99,13.0,34.99,2016-10-17,19:34:00
3036,10003147,103 Sweat,Sweat,13.0,27.99,13.0,29.99,2016-10-17,19:34:57
3038,10003150,1060 Yelek,Yelek,10.0,34.99,10.0,39.99,2016-10-17,19:54:08
3039,10003151,Dantelli Sweat,Sweat,17.0,34.99,17.0,39.99,2016-10-17,19:56:06
5095,10005298,Elbise,Elbise,28.0,54.95,28.0,59.95,2018-03-06,17:02:44
3041,10003153,1385 Kısa Düz Gömlek,Gömlek,23.0,44.99,23.0,49.99,2016-10-17,19:59:10
3042,10003154,1108 Boyfriend,Gömlek,25.0,49.95,25.0,54.99,2016-10-17,20:00:42
3044,10003156,237 Dantelli Bluz,Bluz,18.0,34.99,18.0,39.99,2016-10-17,20:10:04
3588,10003733,5704 Fermuarlı Kot Ceket,Ceket,25.0,49.99,25.0,54.99,2017-03-16,11:45:52
3045,10003157,645 Kadife Mont,Mont,20.0,44.99,20.0,49.99,2016-10-17,20:11:15
3046,10003158,Kadife Pantolon,Pantolon,16.0,39.99,16.0,44.99,2016-10-17,20:14:46
3047,10003159,Boğazlı Triko Kısa,Kazak,16.0,34.99,16.0,39.99,2016-10-17,20:16:16
3048,10003160,Sırtı şerit Triko,Kazak,17.0,34.99,17.0,39.99,2016-10-17,20:19:49
3049,10003161,223 Ekose Kayık Yaka Bluz,Bluz,13.0,34.99,13.0,39.99,2016-10-17,20:23:19
3050,10003162,DamlaTaşlı Bluz,Bluz,13.0,29.99,13.0,34.99,2016-10-17,20:28:35
3133,10003258,Bogazlı Yumos Trıko,Bluz,14.0,24.99,14.0,29.99,2016-11-21,16:22:31
3051,10003163,Triko Body,Body,10.0,14.99,10.0,19.99,2016-10-17,20:41:15
3057,10003170,Duz Boyfrıend Pantolon,,27.0,54.99,27.0,59.99,2016-10-24,11:02:02
3055,10003168,Kadife Omuz Açık ,Body,13.0,29.99,13.0,34.99,2016-10-17,20:49:22
3058,10003171,Tas Yıkama Kot Pant.,Kot Pantolon,27.0,54.99,27.0,59.99,2016-10-24,11:02:42
3061,10003174,268 şfon Kırçıllı Bluz,Bluz,17.0,34.99,17.0,39.99,2016-11-04,20:43:51
3062,10003175,Altı Dantelli Sweat,Sweat,13.0,24.99,13.0,27.5,2016-11-04,20:45:01
3063,10003176,Siyah Modonna Triko,Kazak,16.0,29.99,16.0,34.99,2016-11-04,20:45:46
3064,10003177,Triko Elbise,Elbise,24.0,44.99,24.0,49.99,2016-11-04,20:47:50
5100,10005303,1808 Kapşonlu Sweat,Sweat,25.0,49.95,25.0,54.95,2018-03-06,17:10:57
3066,10003180,247 Kadife Elbise,Elbise,18.0,34.99,18.0,39.99,2016-11-04,20:52:51
3067,10003181,Yanı ıpli Bluz,Bluz,13.0,24.99,13.0,27.5,2016-11-04,20:54:29
3068,10003182,Yelek,Yelek,13.0,29.99,13.0,34.99,2016-11-04,20:55:31
3069,10003183,942 Arkası ıpli Body,Body,13.0,24.99,13.0,27.5,2016-11-04,20:56:30
3070,10003184,228 Simli Bluz,Bluz,13.0,29.99,13.0,34.99,2016-11-04,20:58:37
3071,10003185,Lazer Triko,Kazak,17.0,34.99,17.0,39.99,2016-11-04,21:01:18
3072,10003186,Siyah Kolu Tül Bluz,Bluz,12.0,24.99,12.0,27.5,2016-11-04,21:03:06
3073,10003188,Krem Triko,Kazak,17.0,34.99,17.0,39.99,2016-11-04,21:09:53
3074,10003190,Gri Sweat,Sweat,13.0,24.99,13.0,27.5,2016-11-04,21:11:26
3075,10003191,Boğazlı Triko,Kazak,16.0,29.99,16.0,34.99,2016-11-04,21:12:29
3076,10003193,16897 Omuzu Açık Taş Detay,Kazak,23.76,44.99,22.0,49.99,2016-11-04,21:33:43
3077,10003194,1937 Kazak,Kazak,19.44,34.99,18.0,39.99,2016-11-04,21:34:59
3078,10003195,2088 Fıtıllı Balıkçı,Kazak,15.12,27.5,14.0,29.99,2016-11-04,21:36:04
3079,10003196,3378 Saç Orgülu Kazak,Kazak,28.08,49.99,26.0,54.99,2016-11-04,21:37:12
3080,10003197,3383 Arkası Dantel Kazak,Kazak,29.16,39.99,27.0,44.99,2016-11-04,21:38:13
3081,10003198,3385 Yırtıklı Kazak,Kazak,18.36,44.95,17.0,49.95,2016-11-04,21:39:16
3082,10003199,5511 ınci Taşlı Kazak,Kazak,29.16,54.99,27.0,59.99,2016-11-04,21:40:48
5255,10005462,1853 Önü Zinciri Tişört,TışÖRT,20.0,34.95,20.0,39.95,2018-04-10,16:20:52
3084,10003201,5544 Serit Yaka Kazak,Kazak,27.0,49.99,25.0,54.99,2016-11-04,21:42:46
3085,10003202,2143 Gömlek Yaka Bluz,Bluz,15.0,29.99,15.0,34.99,2016-11-04,21:43:48
3088,10003205,1061 Tiftik Kazak V,Kazak,17.0,34.99,17.0,39.99,2016-11-04,21:52:37
3089,10003206,4020 Çizgili Pantolon,Pantolon,20.0,39.99,20.0,44.99,2016-11-04,21:53:48
3090,10003207,1055 Omuz Açık Kazak,Kazak,13.0,24.99,13.0,27.5,2016-11-04,21:54:30
3091,10003208,Kadife Pantolon,Pantolon,16.0,34.99,16.0,39.99,2016-11-04,21:56:15
3092,10003209,ıspanyol Tayt,Tayt,13.0,24.99,13.0,27.5,2016-11-04,21:58:06
3093,10003210,ıspanyol Kadife Pant.,Pantolon,20.0,39.99,20.0,44.99,2016-11-04,21:58:54
3094,10003211,Pliseli Kadife Etek,Etek,22.0,44.99,22.0,49.99,2016-11-04,21:59:48
3096,10003213,042 Sweat Pembe,Sweat,18.0,34.99,18.0,39.99,2016-11-04,22:03:01
3097,10003214,118 Elbise Siyah,Elbise,16.0,29.99,16.0,34.99,2016-11-04,22:03:51
3098,10003215,129 Sweat Antarasit,Sweat,14.0,29.99,14.0,34.99,2016-11-04,22:04:49
3099,10003216,134 Sweat Krem,Sweat,15.0,29.99,15.0,34.99,2016-11-04,22:05:32
3100,10003217,082 Sweat Kırmızı,Sweat,13.0,24.99,13.0,27.5,2016-11-04,22:06:19
3101,10003218,103 Sweath ,Sweat,13.0,24.99,13.0,27.5,2016-11-04,22:08:08
3117,10003237,E 131 Sweat Nakışlı,Sweat,16.0,32.5,16.0,34.99,2016-11-07,12:50:59
3102,10003219,028 Sweat Gri,Sweat,13.0,24.99,13.0,27.5,2016-11-04,22:08:59
3103,10003221,103 Sweat Gri,Sweat,13.0,24.99,13.0,27.5,2016-11-04,22:10:19
3104,10003222,034 Sweat Gri,Sweat,18.0,34.99,18.0,39.99,2016-11-04,22:11:34
3105,10003223,148 T.Shırt,TışÖRT,15.0,29.99,15.0,34.99,2016-11-04,22:12:28
3107,10003225,7135 Triko Elbise,Elbise,25.0,49.99,25.0,54.99,2016-11-04,22:16:38
3108,10003227,537 Mavi 5175 Mom Pant.,Kot Pantolon,22.0,44.99,22.0,49.99,2016-11-04,22:22:17
3109,10003228,537 Mavi 050 Mom Nakışlı Pant.,Kot Pantolon,26.0,54.99,26.0,59.99,2016-11-04,22:23:12
3111,10003231,Hakim Yaka şişme Mont,Mont,27.0,49.99,25.0,54.99,2016-11-04,22:34:39
3590,10003735,5883 Paca Püsküllü Kot Pant.,Kot Pantolon,27.0,54.99,27.0,59.99,2017-03-16,11:47:48
3113,10003233,Yumoş Hırka,Hırka,18.0,34.99,18.0,39.99,2016-11-04,22:42:22
3114,10003234,Tayt,Tayt,12.5,24.99,12.5,27.5,2016-11-04,22:44:07
3115,10003235,Tayt,Tayt,8.5,24.99,8.5,27.5,2016-11-04,22:46:10
5209,10005415,15-691 Triko Atlet,Atlet,21.6,39.95,20.0,44.95,2018-03-30,17:41:28
3118,10003240,Kadife Bluz,Bluz,14.0,29.99,14.0,34.99,2016-11-07,13:04:36
3119,10003241,V Yaka Salaş ,Kazak,12.0,24.99,12.0,27.5,2016-11-07,13:07:32
3124,10003247,1036 Deliklı Kazak,Kazak,13.0,29.99,13.0,34.99,2016-11-21,15:57:21
3125,10003248,0012 Fendi Kazak ,Kazak,18.0,39.99,18.0,44.99,2016-11-21,15:58:25
3189,10003316,Nakışlı Deri Etek,Etek,22.0,44.95,22.0,48.95,2016-12-03,20:01:37
3126,10003250,1040 Nakıslı Kazak,Kazak,16.0,34.99,16.0,39.99,2016-11-21,15:59:06
3127,10003252,0003 Bogazlı Trıko ,Kazak,10.0,24.99,10.0,29.99,2016-11-21,15:59:43
3129,10003254,1139 Gömleklı Omuz Acık Bluz,Bluz,24.0,49.99,24.0,54.99,2016-11-21,16:12:26
3130,10003255,1142 Dantelli Yumos,Kazak,22.0,44.99,22.0,49.99,2016-11-21,16:13:18
3134,10003259,Deri Tayt,Tayt,10.0,29.99,10.0,34.99,2016-11-21,16:25:40
3135,10003260,Sarı Püsküllu Sweat,Sweat,20.0,39.99,20.0,44.99,2016-11-21,16:29:09
3137,10003262,283 Peluş Kısa Kazak,Kazak,13.0,24.99,13.0,29.99,2016-11-21,16:31:31
3212,10003339,58149 Omuz Açık,Elbise,13.5,27.45,13.5,29.95,2016-12-16,19:56:29
3138,10003263,301 Kadife Elbise,Elbise,23.0,49.99,23.0,54.99,2016-11-21,16:33:13
3139,10003264,256 Kadife Omuz Acık Bluz,Bluz,13.0,29.99,13.0,34.99,2016-11-21,16:34:37
3140,10003265,273 Gri Puskullu Bluz,Bluz,16.0,32.5,16.0,37.5,2016-11-21,16:35:52
3141,10003266,917 Yan Bagcıklı Bluz,Bluz,13.0,24.99,13.0,29.99,2016-11-21,16:37:58
3142,10003267,257 Etek Ucu Dantel Bluz,Bluz,10.0,24.99,10.0,27.99,2016-11-21,16:39:21
3143,10003268,Kuş Gözu Kazak,Kazak,16.0,32.99,16.0,37.99,2016-11-21,16:42:12
3144,10003269,Sımlı Yarasa Hırka,Hırka,16.0,34.99,16.0,39.99,2016-11-21,16:42:58
3145,10003270,284 Bordo Trıko Elbise,Elbise,15.0,29.99,15.0,34.99,2016-11-21,16:43:44
3397,10003532,442 Md. Bluz,Bluz,13.0,29.99,13.0,34.99,2017-02-03,14:53:03
3146,10003271,Sıyah Dalgıc Dantellibluz,Bluz,12.0,29.99,12.0,34.99,2016-11-21,16:44:54
3147,10003272,Yumos Elbise,Elbise,13.0,29.99,13.0,34.99,2016-11-21,16:46:35
3148,10003273,Sırt Ve Kol Tullu Bluz,Bluz,10.0,24.99,10.0,27.99,2016-11-21,16:49:58
3149,10003274,272 Gömlekli Sweat,Sweat,16.0,34.99,16.0,39.99,2016-11-21,16:53:39
3153,10003278,5774 Balıkcı Tıftık Trıko,Kazak,22.0,44.99,22.0,49.99,2016-12-03,11:00:10
4635,10004826,804 Nakışlı Kadife Bluz,Bluz,22.0,44.95,22.0,49.95,2017-10-27,17:56:09
